,Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthArea,SanitBoro,SanitDistrict,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,LtdHeight,AllZoning1,AllZoning2,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,BuiltCode,YearAlter1,YearAlter2,HistDist,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,Version
2237,MN,276,52,103,8,3000,2,1,10038,E009,5,7800,1,3,1A,43 CATHERINE STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,C7,4,0,P,98 RIVINGTON REATLYCO,3833,18597,3100,15496,0,3100,0,0,0,0,2,1,6,30,34,18.92,122.33,19,122,,2,Y,3,2,202500,742050,0,0,1900,,1989,0,,,4.85,3.44,0,6.5,1,1002760052,0,8,985223,198672,12d,,101S028,10107,,0,,1,16v1
2238,MN,276,53,103,8,3000,2,1,10038,E009,5,7800,1,3,1A,45 CATHERINE STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,C7,4,0,,YAN'S SISTER'S CORP.,1755,7080,1400,5680,0,1400,0,0,0,0,2,1,5,8,10,27.25,65.75,27,52,,3,Y,5,2,170169,474910,0,0,1915,E,1988,0,,,4.03,3.44,0,6.5,1,1002760053,0,8,985168,198655,12d,,101S028,10107,,0,,1,16v1
2239,MN,276,54,103,8,3000,2,1,10038,E009,5,7800,1,3,1A,47 CATHERINE STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,C7,4,0,,P & I PROPERTY LLC,3470,11106,2500,8606,0,2500,0,0,0,0,2,1,5,16,18,29.58,117.33,30,96,,3,Y,5,2,195750,774900,0,0,1900,E,0,0,,,3.2,3.44,0,6.5,1,1002760054,0,8,985198,198629,12d,,101S028,10107,,0,,1,16v1
2240,MN,276,55,103,8,3000,2,1,10038,E009,5,7800,1,3,1A,49 CATHERINE STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,C7,4,0,,MAR LOWER EAST SIDE L,2863,9390,2100,7290,0,2100,0,0,0,0,2,1,5,16,17,25.08,113,25,92,,3,Y,5,2,108450,405900,0,0,1900,E,1984,0,,,3.28,3.44,0,6.5,1,1002760055,0,8,985202,198602,12d,,101S028,10107,,0,,1,16v1
2241,MN,276,56,103,8,3000,2,1,10038,E009,5,7800,1,3,1A,51 CATHERINE STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,C7,4,0,,51 EMPIRE REALTY CORP,2908,11215,2000,9215,0,2000,0,0,0,0,2,1,5,20,22,27.25,108.75,27,87,,3,Y,5,2,164250,478350,0,0,1900,E,1988,0,,,3.86,3.44,0,6.5,1,1002760056,0,8,985204,198576,12d,,101S028,10107,,0,,1,16v1
2242,MN,276,59,103,8,3000,2,1,10038,E009,5,7800,1,3,1A,53 CATHERINE STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,M1,8,0,P,CHURCH OF ST JOSEPH,7673,38000,38000,0,0,0,0,0,0,38000,2,1,5,0,1,75.25,107,72,104,,2,Y,3,2,459000,1447650,0,0,1924,,0,0,,,4.95,3.44,0,6.5,1,1002760059,0,8,985212,198525,12d,,101S028,10107,,0,,1,16v1
2243,MN,276,7501,103,8,3000,2,1,10002,E009,5,7800,1,3,,102 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,R4,3,0,,102 MADISON STREET CO,2500,5139,0,5139,0,0,0,0,0,0,2,1,6,12,12,25,100,0,0,,0,N,0,5,112499,626850,9149,30620,1991,,0,0,,,2.06,3.44,0,6.5,1,1002767501,858,8,985518,198677,12d,,101S028,10107,,1002760038,12/16/93,1,16v1
2244,MN,276,7502,103,8,3000,2,1,10002,E009,5,7800,1,3,,11 MONROE STREET,R7-2,,,,,,,,,R7-2,,N,RM,4,0,,THE EXCEL CONDOMINIUM,2533,9571,2915,6656,0,2915,0,0,0,0,2,1,6,10,12,25,101.33,25,65,,0,N,5,5,89099,1103849,0,0,2004,,0,0,,,3.78,3.44,0,6.5,1,1002767502,1854,8,985353,198554,12d,,11S 028,10107,,1002760005,5/21/08,1,16v1
2245,MN,276,7503,103,8,3000,2,1,10002,E009,5,7800,1,3,,31 MONROE STREET,R7-2,,,,,,,,,R7-2,,N,RM,4,0,,31 MONROE REALTY LLC,7538,39197,19499,19698,17663,0,1836,0,0,0,2,1,13,28,35,0.17,0,75,101,,3,N,0,2,678601,5176354,31826,2647874,2010,,0,0,,,5.2,3.44,0,6.5,1,1002767503,2168,8,985627,198585,12d,,101S028,10107,,1002760016,4/5/11,1,16v1
2246,MN,277,1,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,75 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,C1,2,0,,W & W FIRST REALTY IN,2515,8157,0,8157,0,0,0,0,0,0,2,1,5,10,10,25,100.58,25,66,,3,N,5,2,53559,194519,0,0,1900,E,0,0,,,3.24,3.44,0,6.5,1,1002770001,0,8,985223,198804,12d,,101S029,10107,,0,,1,16v1
2247,MN,277,2,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,77 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,P,KUAN LEE LAI SI RLTYI,5029,21274,1774,19500,0,1774,0,0,0,0,2,1,6,28,30,50,100.58,50,88,,3,N,5,2,213750,516600,0,0,1918,E,1986,0,,,4.23,3.44,0,6.5,1,1002770002,0,8,985260,198808,12d,,101S029,10107,,0,,1,16v1
2248,MN,277,4,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,81 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,C4,2,0,,ASIAN-AMERICAN HOUSIN,2515,9446,0,9445,0,0,0,0,0,0,2,1,5,20,20,25,100.58,25,86,,3,N,5,2,168750,384750,0,0,1900,E,0,0,,,3.76,3.44,0,6.5,1,1002770004,0,8,985298,198812,12d,,101S029,10107,,0,,1,16v1
2249,MN,277,5,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,83 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,M1,8,0,,CHURCH OF ST JOSEPH,5029,7556,7556,0,0,0,0,0,0,7556,2,1,3,0,2,50,100.58,43,62,,2,N,5,2,351450,836550,0,0,1957,,0,0,,,1.5,3.44,0,6.5,1,1002770005,0,8,985335,198816,12d,,101S029,10107,,0,,1,16v1
2250,MN,277,7,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,87 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,G6,10,0,,HENRY MADISON ASSOC.,2866,0,0,0,0,0,0,0,0,0,7,1,0,0,0,29,100.58,0,0,,0,Y,5,5,364950,364950,0,0,0,,0,0,,,0,3.44,0,6.5,1,1002770007,0,8,985374,198821,12d,,101S029,10107,,0,,1,16v1
2251,MN,277,8,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,89 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,G6,10,0,,31 MONROE REALTY LLC,5029,0,0,0,0,0,0,0,0,0,7,1,0,0,0,50,100.58,0,0,,0,N,5,5,628650,628650,0,0,0,,0,0,,,0,3.44,0,6.5,1,1002770008,0,8,985413,198825,12d,,101S029,10107,,0,,1,16v1
2252,MN,277,10,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,93 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,,93 MADISON LLC,2539,10957,1900,9057,0,1900,0,0,0,0,2,1,6,17,18,25.25,100.58,25,88,,2,N,5,2,171000,540000,0,0,1900,E,1983,0,,,4.32,3.44,0,6.5,1,1002770010,0,8,985451,198829,12d,,101S029,10107,,0,,1,16v1
2253,MN,277,12,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,97 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,M1,8,0,X,CHINESE EVANGEL MSSNI,2539,7828,7828,0,0,0,0,0,0,7828,2,1,4,0,2,25.25,100.58,25,95,,3,N,5,0,210600,876600,210600,876600,1984,E,0,0,,,3.08,3.44,0,6.5,1,1002770012,0,8,985501,198835,12d,,101S029,10107,,0,,1,16v1
2254,MN,277,13,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,99 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,,BUDDHIST SOCIETY ETAL,2514,7000,1400,5600,0,0,0,0,0,1400,2,1,5,8,9,25,100.58,25,56,,3,N,5,2,57559,250621,0,0,1900,E,1988,0,,,2.78,3.44,0,6.5,1,1002770013,0,8,985526,198837,12d,,101S029,10107,,0,,1,16v1
2255,MN,277,14,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,101 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,C1,2,0,,KAM LAN REALTY CORP,2515,5600,0,5600,0,0,0,0,0,0,2,2,4,8,8,25,100.58,25,56,,3,N,5,2,44086,160004,0,0,1910,E,0,0,,,2.23,3.44,0,6.5,1,1002770014,0,8,985551,198840,12d,,101S029,10107,,0,,1,16v1
2256,MN,277,15,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,103 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,M1,8,0,X,CHINESE CONSERV ETAL,2514,4125,4125,0,0,0,0,0,0,4125,2,1,3,0,1,25,100.58,25,62,,3,N,5,2,210600,576900,210600,576900,1979,,0,0,,,1.64,3.44,0,6.5,1,1002770015,0,8,985576,198843,12d,,101S029,10107,,0,,1,16v1
2257,MN,277,16,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,105 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,,TOM  JACK S,2514,9075,1800,7275,0,1800,0,0,0,0,2,1,5,8,10,25,100.58,25,72,,3,N,5,2,50729,271878,2360,2360,1900,E,0,0,,,3.61,3.44,0,6.5,1,1002770016,0,8,985601,198846,12d,,101S029,10107,,0,,1,16v1
2258,MN,277,17,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,107 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,,107 MADISON LLC,2514,9075,1600,7475,0,1600,0,0,0,0,2,1,5,16,17,25,100,25,70,,3,N,5,1,171000,436050,0,0,1910,E,0,0,,,3.61,3.44,0,6.5,1,1002770017,0,8,985625,198849,12d,,101S029,10107,,0,,1,16v1
2259,MN,277,18,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,109 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,,PH 109 MADISON II LLC,2514,9480,2000,7480,0,2000,0,0,0,0,2,1,5,20,22,25,100.58,25,86,,2,N,5,1,90000,569250,0,0,1900,E,1985,0,,,3.77,3.44,0,6.5,1,1002770018,0,8,985650,198851,12d,,101S029,10107,,0,,1,16v1
2260,MN,277,20,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,37 MARKET STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,P,LUCKY OF 195 MADISON,2200,8975,2000,6975,500,1500,0,0,0,0,2,2,5,9,13,25,88,25,88,E,2,N,3,2,105750,342000,0,0,1900,E,0,0,,,4.08,3.44,0,6.5,1,1002770020,0,8,985735,198823,12d,,101S029,10107,,0,,1,16v1
2261,MN,277,21,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,35 MARKET STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,P,LUCKY 195 MADISON ETA,2200,10134,1700,8434,0,1700,0,0,0,0,2,1,6,17,18,25,88,25,75,,3,N,5,1,81000,519300,0,0,1910,,0,0,,,4.61,3.44,0,6.5,1,1002770021,0,8,985732,198849,12d,,101S029,10107,,0,,1,16v1
2262,MN,277,22,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,31 MARKET STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,,31-33 MARKET REALTY C,4400,22020,3400,18620,0,3400,0,0,0,0,2,1,6,22,24,50,88,50,76,,2,N,5,2,258300,1190700,0,0,1910,,1983,0,,,5,3.44,0,6.5,1,1002770022,0,8,985728,198886,12d,,101S029,10107,,0,,1,16v1
2263,MN,277,29,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,58 HENRY STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,,ENCORE REALTY MANAGEM,2512,10754,2000,8754,0,2000,0,0,0,0,2,1,6,17,18,25,100,25,83,,2,N,5,2,169650,593550,0,0,1900,E,0,0,,,4.28,3.44,0,6.5,1,1002770029,0,8,985614,198951,12d,,101S029,10107,,0,,1,16v1
2264,MN,277,30,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,56 HENRY STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,,GROOVES & PEBBLES INC,2500,11304,1000,10304,0,1000,0,0,0,0,2,1,6,17,18,25,100,25,86,,0,N,5,2,101250,588150,0,0,1900,,0,0,,,4.52,3.44,0,6.5,1,1002770030,0,8,985589,198948,12d,,101S029,10107,,0,,1,16v1
2265,MN,277,31,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,54 HENRY STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,,54 HENRY STREET REALT,2500,11364,2000,9364,0,2000,0,0,0,0,2,1,6,16,17,25,100,25,87,,3,N,5,2,101250,546750,0,0,1920,,1982,0,,,4.55,3.44,0,6.5,1,1002770031,0,8,985564,198945,12d,,101S029,10107,,0,,1,16v1
2266,MN,277,32,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,52 HENRY STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,,52 HENRY STREET REALT,2546,10328,1900,8428,0,1900,0,0,0,0,2,1,6,22,23,25.33,100,25,84,,3,N,5,2,157500,687600,0,0,1920,E,1982,0,,,4.06,3.44,0,6.5,1,1002770032,0,8,985539,198942,12d,,101S029,10107,,0,,1,16v1
2267,MN,277,36,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,44 HENRY STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,,RENFA REALTY CORP,2512,10884,800,10084,0,800,0,0,0,0,2,1,6,22,24,25,100,25,87,,2,N,5,2,90000,360000,0,0,1900,E,1964,0,,,4.33,3.44,0,6.5,1,1002770036,0,8,985439,198931,12d,,101S029,10107,,0,,1,16v1
2268,MN,277,37,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,38 HENRY STREET,R7-2,,,,,,,,,R7-2,,N,G6,10,0,,HENRY MADISON ASSOC.,7940,0,0,0,0,0,0,0,0,0,7,1,0,0,0,78.92,100,0,0,,0,Y,5,5,982350,982350,0,0,0,,0,0,,,0,3.44,0,6.5,1,1002770037,0,8,985387,198926,12d,,101S029,10107,,0,,1,16v1
2269,MN,277,40,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,38 HENRY STREET,R7-2,,,,,,,,,R7-2,,N,G6,10,0,,HENRY MADISON ASSOC.,2517,0,0,0,0,0,0,0,0,0,7,1,0,0,0,25.17,100,0,0,,0,N,5,5,317700,317700,0,0,0,,0,0,,,0,3.44,0,6.5,1,1002770040,0,8,985335,198920,12d,,101S029,10107,,0,,1,16v1
2270,MN,277,41,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,        HENRY STREET,R7-2,,,,,,,,,R7-2,,N,G6,10,0,,HENRY MADISON ASSOCIA,2470,0,0,0,0,0,0,0,0,0,7,0,0,0,0,24.58,100,0,0,,0,N,5,5,310500,310500,0,0,0,,0,0,,,0,3.44,0,6.5,1,1002770041,0,8,985310,198917,12d,,101S029,10107,,0,,1,16v1
2271,MN,277,42,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,32 HENRY STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,P,HOP JUNG RLTY CORP,2512,11538,1850,9688,0,1850,0,0,0,0,2,1,6,22,24,25,100,25,85,,2,N,5,2,168750,461250,0,0,1910,E,0,0,,,4.59,3.44,0,6.5,1,1002770042,0,8,985287,198914,12d,,101S029,10107,,0,,1,16v1
2272,MN,277,43,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,30 HENRY STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,,CHINATOWN PRESERVATIO,2512,10836,1900,8936,0,1900,0,0,0,0,2,1,6,16,18,25,100,25,86,,3,N,5,2,168750,573300,140063,475839,1900,E,1981,1998,,,4.31,3.44,0,6.5,1,1002770043,0,8,985262,198912,12d,,101S029,10107,,0,,1,16v1
2273,MN,277,44,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,28 HENRY STREET,R7-2,,,,,,,,,R7-2,,N,C4,2,0,,CHINATOWN PRESERVATIO,2512,9885,1900,7985,0,1900,0,0,0,0,2,1,5,20,22,25,100,25,86,,3,N,5,2,136800,576000,116280,489600,1900,E,1987,0,,,3.94,3.44,0,6.5,1,1002770044,0,8,985237,198910,12d,,101S029,10107,,0,,1,16v1
2274,MN,277,45,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,26 HENRY STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,,GOLDEN PALACE TRADING,2512,18170,480,17690,0,480,0,0,0,0,2,1,5,20,21,25,100.5,25,86,,3,N,5,2,103500,274950,0,0,1910,E,0,0,,,7.23,3.44,0,6.5,1,1002770045,0,8,985212,198906,12d,,101S029,10107,,0,,1,16v1
2275,MN,277,46,103,8,2000,2,1,10002,E009,5,7800,1,3,1A,24 HENRY STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,D5,3,0,,"24 HENRY ST GROUP, IN",2061,8637,2212,6425,0,2212,0,0,0,0,2,1,6,10,12,40.16,51.25,40.16,32,E,3,Y,5,2,234900,723600,0,0,1900,,0,2011,,,4.19,3.44,0,6.5,1,1002770046,0,8,985177,198928,12d,,101S029,10107,,1002770046,9/19/13,1,16v1
2276,MN,277,48,103,8,2000,2,1,10038,E009,5,7800,1,3,1A,25 CATHERINE STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,K1,5,0,P,20 HENRY STREET REALT,1418,1394,1394,0,0,1394,0,0,0,0,2,1,1,0,2,18,79.83,17,78,,3,Y,3,0,99000,541350,0,0,1910,E,0,0,,,0.98,3.44,0,6.5,1,1002770048,0,8,985114,198938,12d,,101S029,10107,,0,,1,16v1
2277,MN,277,49,103,8,2000,2,1,10038,E009,5,7800,1,3,1A,27 CATHERINE STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,C7,4,0,,27 CATHERINE MNGT COE,2560,10781,1990,8790,0,1990,0,0,0,0,2,1,6,20,22,33.92,78,39,68,,2,Y,5,2,173250,410400,0,0,1900,E,1980,0,,,4.21,3.44,0,6.5,1,1002770049,0,8,985118,198912,12d,,101S029,10107,,0,,1,16v1
2278,MN,277,51,103,8,2000,2,1,10038,E009,5,7800,1,3,1A,29 CATHERINE STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,C7,4,0,P,29 CATHERINE STREET O,2789,12705,4159,8546,0,4159,0,0,0,0,2,1,5,9,11,25.08,114.58,25,92,,3,N,5,2,188100,821700,0,0,1918,E,1988,0,,,4.56,3.44,0,6.5,1,1002770051,0,8,985143,198885,12d,,101S029,10107,,0,,1,16v1
2279,MN,277,52,103,8,2000,2,1,10038,E009,5,7800,1,3,1A,31 CATHERINE STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,C7,4,0,,31 CATHERINE LLC,2820,9876,1650,8225,0,1650,0,0,0,0,2,1,5,16,18,25.08,112,25,79,,3,N,5,2,159750,441450,0,0,1900,E,0,0,,,3.5,3.44,0,6.5,1,1002770052,0,8,985146,198860,12d,,101S029,10107,,0,,1,16v1
2280,MN,277,53,103,8,2000,2,1,10038,E009,5,7800,1,3,1A,33 CATHERINE STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,C7,4,0,,33-35 CATHERINE STREE,2908,13603,2260,11343,0,2260,0,0,0,0,2,1,6,16,18,27.33,108.5,27,98,,3,Y,5,2,198000,723600,0,0,1910,E,0,0,,,4.68,3.44,0,6.5,1,1002770053,0,8,985151,198833,12d,,101S029,10107,,0,,1,16v1
2281,MN,277,54,103,8,2000,2,1,10038,E009,5,7800,1,3,1A,37 CATHERINE STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,C7,4,0,P,LAU & SONS REALTY,2840,13290,2250,11040,0,2250,0,0,0,0,2,1,6,22,23,27,106.25,27,92,,3,Y,5,2,123750,377550,0,0,1920,E,0,0,,,4.68,3.44,0,6.5,1,1002770054,0,8,985155,198806,12d,,101S029,10107,,0,,1,16v1
2282,MN,277,56,103,8,2000,2,1,10038,E009,5,7800,1,3,1A,39 CATHERINE STREET,R7-2,,,,C1-5,,,,,C1-5/R7-2,,N,M1,8,0,X,CHINESE UNITED METHOD,4638,12351,12351,0,0,0,0,0,0,12351,2,1,5,0,3,46.25,103,46,102,E,3,Y,3,2,422550,666900,422550,666900,1900,E,1985,0,,,2.66,3.44,0,6.5,1,1002770056,0,8,985161,198770,12d,,101S029,10107,,0,,1,16v1
2283,MN,277,7501,103,8,2000,2,1,10002,E009,5,7800,1,3,,25 MARKET STREET,R7-2,,,,,,,,,R7-2,,N,RM,4,0,,HONTO 88 CONDOMINIUMS,16383,57578,11338,46240,11338,0,0,0,0,0,2,1,15,74,96,100.5,138,0,138,,0,Y,5,5,1426499,5949907,181533,338788,1989,,0,0,,,3.51,3.44,0,6.5,1,1002777501,723,8,985696,198960,12d,,101S029,10107,,1002770027,11/15/90,1,16v1
2284,MN,277,7502,103,8,2000,2,1,10002,E009,5,7800,1,3,,50 HENRY STREET,R7-2,,,,,,,,,R7-2,,N,RM,4,0,,,7533,31015,13438,17577,0,0,0,0,0,13438,2,1,12,32,33,75.25,100.33,0,0,,0,Y,0,5,585001,4674600,229754,1887634,1991,,0,0,,,4.12,3.44,0,6.5,1,1002777502,856,8,985489,198937,12d,,101S029,10107,,1002770033,12/3/93,1,16v1
2285,MN,277,7503,103,8,2000,2,1,10002,E009,5,7800,1,3,,95 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,RM,4,0,,GOLDEN MADISON CONDOM,2532,9460,1360,8100,0,1360,0,0,0,0,2,1,5,20,21,25.17,100.58,0,0,,0,Y,0,5,94500,848250,4720,4720,1900,,0,0,,,3.74,3.44,0,6.5,1,1002777503,884,8,985476,198832,12d,,11S 029,10107,,1002770011,12/10/94,1,16v1
2286,MN,279,1,103,27,1006,2,1,10038,E009,5,7800,1,3,1A,47 MADISON STREET,R7-2,,,,,,,,,R7-2,,N,N9,8,0,P,SAINT JAMES CHURCH,2548,3895,3895,0,0,0,0,0,0,3895,2,1,2.5,0,1,26.17,104.5,26,104,,3,Y,5,0,210600,416700,210600,416700,1910,E,1984,0,,,1.53,3.44,0,6.5,1,1002790001,0,27,984729,198739,12d,,101S029,10107,,0,,1,16v1
2287,MN,279,2,103,27,1006,2,1,10038,E009,5,7800,1,3,1A,31 OLIVER STREET,R7-2,,,,,,,,,R7-2,,N,C7,4,0,P,"31 OLIVER ST. NYC, LL",3261,15729,3089,12640,0,3089,0,0,0,0,2,1,6,25,29,45.33,76,45,76,,3,Y,3,2,220500,1817550,0,0,1920,E,1986,0,,,4.82,3.44,0,6.5,1,1002790002,0,27,984787,198715,12d,,101S029,10107,,0,,1,16v1
2288,MN,279,5,103,27,1006,2,1,10038,E009,5,7800,1,3,1A,27 OLIVER STREET,R7-2,,,,,,,,,R7-2,,N,C0,2,0,,TODD N DALLAND,1688,4309,0,4309,0,0,0,0,0,0,2,1,3,3,3,21.83,77,22,77,,3,Y,5,1,42394,162180,0,0,1900,E,1988,0,,,2.55,3.44,0,6.5,1,1002790005,0,27,984775,198768,12d,,101S029,10107,,0,,1,16v1
2289,MN,279,6,103,27,1006,2,1,10038,E009,5,7800,1,3,1A,23 OLIVER STREET,R7-2,,,,,,,,,R7-2,,N,C3,2,0,P,CHURCH OF ST JAMES,3264,6543,0,6543,0,0,0,0,0,0,2,1,3,4,4,43.83,77,23,66,,3,Y,5,5,34211,155513,34211,155513,1880,E,1981,0,,,2,3.44,0,6.5,1,1002790006,0,27,984765,198812,12d,,101S029,10107,,1002790006,12/6/91,1,16v1
2290,MN,279,8,103,27,1006,2,1,10038,E009,5,7800,1,3,1A,21 OLIVER STREET,R7-2,,,,C2-5,,,,,C2-5/R7-2,,N,M1,8,0,X,ST JAMES R C CHURCH,1584,3148,3148,0,0,0,0,0,0,3148,2,1,3,0,1,21.92,73,22,51,,3,Y,5,1,123300,221400,123300,221400,1900,E,1987,0,,,1.99,3.44,0,6.5,1,1002790008,0,27,984762,198834,12d,,101S029,10107,,0,,1,16v1
2291,MN,279,9,103,27,1006,2,1,10038,E009,5,7800,1,3,1A,19 OLIVER STREET,R7-2,,,,C2-5,,,,,C2-5/R7-2,,N,S3,4,0,,"MOY, ELMA  S",1672,4002,1000,3002,1000,0,0,0,0,0,2,1,3,3,4,21.92,77.75,22,56,,3,Y,5,2,106022,258570,0,0,1910,E,1986,2010,,,2.39,3.44,0,6.5,1,1002790009,0,27,984756,198854,12d,,101S029,10107,,0,,1,16v1
2292,MN,279,10,103,27,1006,2,1,10038,E009,5,7800,1,3,1A,17 OLIVER STREET,R7-2,,,,C2-5,,,,,C2-5/R7-2,,N,C3,2,0,,"ANN SUE ENG, AS TRUST",1760,2949,0,2949,0,0,0,0,0,0,2,1,3,4,4,21.92,81,22,52,,3,Y,5,5,41011,196034,0,0,1920,E,0,0,,,1.68,3.44,0,6.5,1,1002790010,0,27,984749,198875,12d,,101S029,10107,,0,,1,16v1
2293,MN,279,11,103,27,1006,2,1,10038,E009,5,7800,1,3,1A,15 OLIVER STREET,R7-2,,,,C2-5,,,,,C2-5/R7-2,,N,S3,4,0,,"MOY, JAMES C.",1977,4299,1239,3060,1239,0,0,0,0,0,2,1,3,3,4,21.92,86,24,65,,3,Y,5,5,88669,234581,0,0,1920,E,0,0,,,2.17,3.44,0,6.5,1,1002790011,0,27,984742,198896,12d,,101S029,10107,,0,,1,16v1
2294,MN,279,12,103,27,1006,2,1,10038,E009,5,7800,1,3,1A,13 OLIVER STREET,R7-2,,,,C2-5,,TA,,,C2-5/R7-2/TA,,N,S3,4,0,,WING SHUN LLC,697,2400,650,1750,0,650,0,0,0,0,2,1,4,3,4,17.08,41,17,40,,3,Y,5,5,85504,155673,0,0,1910,E,1946,0,,,3.44,3.44,0,6.5,1,1002790012,0,27,984759,198921,12d,,101S029,10107,,0,,1,16v1
2295,MN,279,13,103,27,1006,2,1,10038,E009,5,7800,1,3,1A,11 OLIVER STREET,R7-2,,,,C2-5,,TA,,,C2-5/R7-2/TA,,N,C3,2,0,,"MEI SHUN, INC",819,2900,0,2900,0,0,0,0,0,0,2,1,4,4,4,20.67,37.17,21,36,,3,Y,5,5,29533,138805,0,0,1915,,0,0,,,3.54,3.44,0,6.5,1,1002790013,0,27,984756,198940,12d,,101S029,10107,,0,,1,16v1
