,BBL,XCoord,YCoord,norm_site_eui,norm_source_eui,energy_star,LotArea,BldgArea,NumBldgs,NumFloors,YearBuilt,BuiltFAR,total_ghg
7627,2027610142,1015675.0,237799.0,,,61.0,17500,70500,1,5.0,1928,4.03,518.0
7628,1007940025,985424.0,209080.0,95.3,232.7,,37045,228000,1,8.0,1917,6.15,1852.7
7629,3031110028,1003042.0,195942.0,138.0,413.1,14.0,80000,70800,1,3.0,1958,0.89,670.3
7630,3019330001,994123.0,190346.0,89.6,128.5,37.0,120046,370990,1,24.0,1963,3.09,2235.6
7631,1003330001,989560.0,200822.0,37.8,118.7,58.0,357575,1191180,4,21.0,1966,3.33,4272.6
7632,1018880001,991635.0,229742.0,,,59.0,10176,87941,1,10.0,1915,8.64,640.9
7633,1021340030,998763.0,243172.0,,,79.0,11125,80678,1,10.0,1930,7.25,560.8
7634,1022480092,1005553.0,255942.0,134.4,159.1,53.0,36625,127255,6,5.0,1920,3.47,1085.4
7635,1012360044,991221.0,227054.0,,,21.0,7175,76627,1,12.0,1915,10.68,645.9
7636,1022370059,1004761.0,254929.0,,,45.0,12850,58260,1,6.0,1925,4.53,480.2
7637,1008020019,986270.0,210915.0,23.4,73.4,,4937,58084,1,12.0,1909,11.77,117.9
7638,3001700015,987737.0,190392.0,95.3,187.2,39.0,12852,98607,1,11.0,2007,7.67,636.8
7639,1021380102,1000876.0,245933.0,84.2,135.0,24.0,13500,64998,1,6.0,1915,4.81,465.3
7640,4012600016,1013997.0,213347.0,,,,18000,66138,1,6.0,1937,3.67,
7641,4015440001,1017223.0,208891.0,,,,14500,68326,1,6.0,1940,4.71,
7642,1021700037,1002797.0,250753.0,,,69.0,22800,52038,1,6.0,1939,2.28,267.7
7643,1021700042,1002845.0,250874.0,57.7,80.4,90.0,27400,53538,1,6.0,1925,1.95,216.6
7644,1021610001,1003857.0,250774.0,74.6,109.6,,12900,59520,1,6.0,1915,4.61,322.6
7645,4096630020,1033164.0,199709.0,,,,59388,103500,1,7.0,1949,1.74,
7646,4083360001,1058877.0,216479.0,9.3,27.5,,114547,50900,2,1.0,1954,0.44,41.2
7647,2033130001,1016250.0,258493.0,79.5,113.1,51.0,18500,74440,1,6.0,1938,4.02,375.3
7648,1004990007,984414.0,203183.0,59.8,146.2,85.0,13750,192471,1,13.0,1910,14.0,756.0
7649,4096630002,1033085.0,199988.0,97.1,139.3,37.0,55600,104150,1,7.0,1949,1.87,680.8
7650,1013340001,991953.0,212289.0,105.6,218.9,75.0,13800,207887,1,17.0,1964,15.06,2370.8
7651,1010290012,989378.0,218487.0,80.8,152.7,84.0,5057,112100,1,24.0,1927,22.17,2066.2
7652,2028080062,1010398.0,249511.0,71.8,105.1,81.0,19570,93400,1,6.0,1939,4.77,395.8
7653,1004737502,984324.0,201946.0,95.6,182.7,,11700,55693,1,7.0,1890,4.76,356.5
7654,1007387501,983528.0,209004.0,55.5,91.8,82.0,22419,101034,1,6.0,1973,4.51,448.2
7655,1021790001,1000499.0,249592.0,164.0,205.8,1.0,22500,60355,1,6.0,1917,2.68,748.3
7656,2031560027,1011216.0,249876.0,21.9,56.0,100.0,17500,74580,1,6.0,1920,4.26,121.7
7657,1013880056,993966.0,220917.0,63.4,94.5,89.0,11953,143437,1,16.0,1947,12.0,719.3
7658,3002120001,986673.0,194434.0,79.2,108.9,59.0,34821,352698,1,27.0,1967,10.13,1748.2
7659,1012500100,990794.0,227622.0,74.9,104.8,58.0,3960,51925,1,14.0,1924,13.11,252.6
7660,1019930023,995194.0,235631.0,,,34.0,14092,60642,1,6.0,1940,4.3,498.1
7661,3070890062,994154.0,158254.0,,,69.0,15000,59312,1,6.0,1962,3.95,330.3
7662,1008397502,988210.0,213240.0,,,36.0,13990,327019,1,46.0,2001,23.38,2154.7
7663,1008517505,987550.0,209077.0,114.8,224.6,1.0,10714,147718,1,51.0,2008,13.79,1504.3
7664,1015157503,996949.0,223281.0,83.7,182.6,12.0,28535,340749,2,28.0,1991,11.94,2178.4
7665,3050850075,997897.0,177225.0,89.9,121.2,34.0,53437,176270,3,6.0,1927,3.3,954.2
7666,1019370001,998682.0,235895.0,10.3,25.5,,19983,59880,1,8.0,1972,3.0,419.6
7667,1019580001,998320.0,235781.0,73.1,166.6,,65212,336334,4,29.0,1926,5.16,2043.7
7668,2045040412,1030512.0,253332.0,,,72.0,468155,132200,1,1.0,1997,0.28,568.6
7669,1010640036,987757.0,218590.0,,,,24809,170440,1,18.0,2003,6.87,1436.2
7670,1022210030,1005790.0,254113.0,106.7,138.8,37.0,22500,68454,1,6.0,1925,3.04,487.8
7671,2040080030,1019293.0,245631.0,131.1,187.3,20.0,15200,71417,2,6.0,1928,4.7,561.0
7672,1017480001,1000559.0,232130.0,97.2,146.5,12.0,81405,168963,1,6.0,1994,2.08,1012.3
7673,2025060010,1005540.0,243978.0,84.8,115.6,71.0,20415,97000,1,6.0,1929,4.75,496.2
7674,1007590072,985657.0,214066.0,81.4,111.1,88.0,7406,74368,1,12.0,1926,10.04,365.4
7675,1004730051,984400.0,201790.0,,,,12616,71413,2,6.0,1900,5.66,486.1
7676,2033240034,1016248.0,260627.0,111.6,144.8,40.0,15300,73566,1,6.0,1927,4.81,646.5
7677,1014197503,994594.0,217785.0,125.9,198.9,4.0,43683,343069,1,26.0,1978,7.85,2672.4
7678,1003410001,988542.0,200007.0,145.5,206.1,1.0,37446,265180,1,26.0,1976,7.08,2838.7
7679,1003410070,988453.0,200203.0,84.5,130.4,34.0,79658,231417,4,26.0,1972,2.91,1231.0
7680,1003410058,988120.0,200226.0,82.9,140.1,24.0,56032,225000,2,26.0,1972,4.02,1392.1
7681,1003820001,990945.0,204129.0,75.7,124.3,36.0,139167,453600,6,26.0,1966,3.26,2597.0
7682,1011620012,988649.0,222791.0,72.6,101.3,62.0,9749,68989,1,9.0,1926,7.08,424.0
7683,1016380001,999377.0,229156.0,82.6,139.6,47.0,25691,71856,1,6.0,2001,2.8,401.1
7684,1017100012,1002492.0,229203.0,86.3,144.3,39.0,13120,51003,1,9.0,1996,3.89,291.5
7685,1017350040,1001745.0,236084.0,76.7,128.6,56.0,24480,63284,1,7.0,1984,2.59,318.8
7686,1019430001,995997.0,232802.0,88.7,133.6,43.0,20184,103528,2,6.0,1900,5.13,570.4
7687,1020880074,997036.0,239763.0,51.5,82.1,87.0,17650,156118,1,13.0,1914,8.85,658.5
7688,1020880114,997096.0,239846.0,50.7,82.2,90.0,14500,144070,1,12.0,1914,9.94,606.8
7689,1022430399,1006956.0,256704.0,79.5,112.9,56.0,10175,50117,1,6.0,1937,4.93,352.7
7690,1021800513,1002914.0,251749.0,29.8,63.2,99.0,17120,114485,1,8.0,2008,6.69,250.7
7691,2023607501,1008900.0,238176.0,104.8,151.4,7.0,197100,264464,74,4.0,1993,1.34,1694.5
7692,2022810021,1005992.0,233390.0,74.1,122.2,28.0,28850,131490,4,6.0,1972,4.56,639.5
7693,2028260002,1009095.0,247932.0,72.5,116.7,58.0,9858,69344,1,13.0,2008,7.03,335.3
7694,2023647501,1008458.0,238121.0,76.4,117.8,41.0,14990,57586,1,9.0,2006,3.84,401.3
7695,2024400001,1005481.0,237570.0,101.9,153.1,21.0,105993,156504,2,6.0,1982,1.48,995.1
7696,3020030008,991317.0,188545.0,93.0,136.1,,41600,324346,2,15.0,1974,7.8,1820.5
7697,4033560030,1032135.0,197808.0,82.1,164.9,4.0,24027,89721,1,7.0,1931,3.73,506.7
7698,1013417503,993215.0,213653.0,107.3,188.6,2.0,25179,356549,1,49.0,1984,14.16,2749.0
7699,3060580012,973057.0,166292.0,118.4,173.3,8.0,10559,62738,1,10.0,1962,5.94,439.7
7700,1017467501,999629.0,231751.0,61.0,131.3,10.0,26773,355544,1,30.0,2007,13.28,1449.1
7701,2025800011,1009693.0,235282.0,52.4,99.6,85.0,15800,67713,1,7.0,2007,4.29,249.5
7702,2026187501,1009136.0,237950.0,50.1,89.0,87.0,98600,684900,6,8.0,2009,6.95,2404.0
7703,2026900114,1012001.0,239139.0,85.4,122.9,40.0,12038,53208,1,6.0,1925,4.42,370.8
7704,2026920048,1013022.0,240877.0,92.3,140.7,33.0,11889,64245,1,9.0,2007,5.4,373.9
7705,2027037501,1012888.0,238744.0,55.0,94.0,66.0,32792,188342,1,12.0,2006,5.74,683.0
7706,2028310013,1007901.0,244278.0,87.0,131.0,44.0,13130,60000,1,5.0,1923,4.57,292.7
7707,2029760001,1013923.0,241877.0,77.6,133.7,63.0,30305,63100,1,6.0,1993,2.08,325.4
7708,2029760092,1014246.0,242299.0,76.9,115.7,52.0,18750,61736,1,5.0,1911,3.29,399.8
7709,1012530021,991345.0,228717.0,51.2,78.7,,35247,192000,1,6.0,1951,5.45,802.7
7710,2029380049,1013037.0,243168.0,82.1,135.7,54.0,30850,69283,1,7.0,1990,2.25,377.4
7711,2029400019,1015018.0,244455.0,85.2,128.8,46.0,16781,51306,1,7.0,1993,3.06,273.2
7712,2029760082,1014358.0,242519.0,58.2,89.2,68.0,12660,86500,3,5.0,1912,6.83,411.8
7713,2032480169,1011330.0,256249.0,89.4,125.7,58.0,12080,51500,1,5.0,1925,4.26,363.9
7714,1009160009,990668.0,211174.0,,,61.0,7900,57834,1,10.0,1929,7.32,429.3
7715,2029910030,1015719.0,244282.0,98.0,143.9,29.0,16000,70666,1,6.0,1991,4.42,445.9
7716,2032067501,1009295.0,250530.0,44.8,70.4,96.0,19861,91192,1,6.0,2008,4.59,266.5
7717,2032560084,1010977.0,257441.0,103.0,139.5,34.0,16875,69960,1,6.0,1930,4.15,587.9
7718,2033550090,1019463.0,258818.0,43.5,80.4,92.0,37243,144463,1,13.0,2009,3.88,424.8
7719,3012500040,1000067.0,183946.0,62.2,110.2,74.0,38988,123741,1,8.0,2009,3.17,529.2
7720,3016380006,1004712.0,190228.0,115.2,169.4,9.0,49400,106804,1,6.0,1975,2.16,891.7
7721,3036027501,1009569.0,179986.0,38.6,73.2,91.0,16000,83633,1,6.0,2008,5.23,224.7
7722,3067490005,994632.0,163325.0,,,89.0,19800,85584,1,6.0,1931,4.32,390.5
7723,3016250034,1002528.0,190385.0,55.8,103.6,81.0,31458,84416,1,6.0,2004,2.68,323.6
7724,3018280017,998456.0,188459.0,89.4,173.8,10.0,24000,50990,1,6.0,1971,2.12,331.0
7725,3019970020,996379.0,187870.0,88.9,130.5,52.0,12500,54200,1,6.0,1911,4.34,305.4
7726,3020190040,995623.0,187252.0,145.2,237.4,1.0,41670,86200,1,6.0,1974,2.07,909.2
7727,3037717501,1013187.0,183003.0,52.2,80.1,80.0,36873,111007,1,7.0,2007,3.01,662.5
7728,3040917501,1016062.0,181807.0,37.7,59.5,98.0,32079,142221,1,7.0,2011,4.43,336.9
7729,4012770012,1015134.0,212740.0,68.4,102.2,74.0,30000,112295,1,6.0,1938,3.74,494.7
7730,4012770001,1015054.0,212939.0,72.5,105.1,61.0,23000,101856,1,6.0,1937,4.43,476.5
7731,4012770058,1015033.0,212726.0,69.5,102.6,68.0,30000,115600,1,6.0,1937,3.85,501.1
7732,4013367501,1011179.0,210515.0,103.0,163.3,13.0,1,52088,1,4.0,1942,2088.0,341.1
7733,4031830002,1023796.0,200385.0,92.6,136.5,43.0,13787,57720,1,6.0,1957,4.19,332.8
7734,4058437501,1043142.0,226371.0,32.8,102.9,67.0,349725,247203,80,3.0,1985,0.71,761.6
7735,1022500084,1006750.0,256973.0,,,56.0,10000,78130,1,10.0,1966,7.81,564.1
7736,1014387501,995243.0,217113.0,,,1.0,35147,403993,1,34.0,1965,11.49,3157.2
7737,3064150016,985275.0,157474.0,90.7,132.7,57.0,23160,89070,2,6.0,1930,3.85,489.0
7738,4000690001,998234.0,209156.0,44.6,79.8,,13500,67500,1,6.0,1907,5.0,284.0
7739,3067030067,996049.0,168499.0,76.8,102.8,91.0,18192,75852,1,6.0,1927,4.17,342.3
7740,4093750272,1034735.0,193088.0,14.3,26.5,,77117,170080,2,4.0,1931,2.21,206.0
7741,1010130042,987531.0,214771.0,76.3,220.0,82.0,10109,235300,1,25.0,1921,23.28,1395.7
7742,1021790010,1000832.0,250200.0,,,23.0,382704,890134,8,14.0,1939,2.33,5069.9
7743,1007670054,984509.0,209370.0,,,62.0,10775,167210,1,12.0,1912,15.52,938.3
7744,1012750014,989683.0,213163.0,90.8,171.6,84.0,4735,102079,1,23.0,1918,21.56,762.0
7745,1008510041,987862.0,208932.0,55.0,169.0,83.0,15750,183815,1,12.0,1930,11.67,943.1
7746,1012600024,989560.0,214538.0,88.4,212.0,70.0,16250,231948,2,16.0,1916,14.27,2116.3
7747,1008650007,988907.0,212149.0,77.4,138.8,40.0,7406,64598,1,17.0,1979,8.72,379.9
7748,1008960039,988115.0,206496.0,79.1,132.1,57.0,15023,136191,1,14.0,1963,9.07,792.9
7749,1007760065,985321.0,211557.0,84.3,128.8,49.0,10878,66636,1,6.0,1918,6.13,441.2
7750,3086880089,994685.0,149210.0,88.4,110.7,83.0,10000,50400,1,6.0,1929,5.04,254.6
7751,1008040011,986344.0,211462.0,71.9,132.3,89.0,4710,57906,1,12.0,1913,12.29,325.3
7752,1007600021,985988.0,214062.0,79.0,143.6,87.0,10103,115763,1,12.0,1924,11.46,666.4
7753,3065680027,992700.0,163609.0,85.7,114.9,34.0,20520,80850,1,6.0,1949,3.94,404.8
7754,3056150048,986290.0,171848.0,78.9,103.3,76.0,10000,54000,1,6.0,1940,5.4,247.2
7755,3056500005,986902.0,169819.0,85.3,113.1,50.0,12000,64800,1,6.0,1934,5.4,342.3
7756,4051850077,1033441.0,214488.0,107.7,142.1,49.0,22515,81120,1,6.0,1959,3.6,642.6
7757,4051347502,1032032.0,214778.0,127.8,194.5,3.0,21795,76795,1,14.0,1989,3.52,610.1
7758,4051377501,1033109.0,213603.0,78.7,113.0,59.0,51600,260774,1,20.0,1986,5.05,1243.1
7759,3036060010,1010534.0,180133.0,39.7,102.6,89.0,61220,97000,1,6.0,1978,1.58,305.5
7760,1016720017,999983.0,225776.0,,,56.0,49356,250090,1,7.0,2003,5.07,1206.7
7761,1013450017,993707.0,214579.0,19.4,56.4,100.0,12050,93000,1,13.0,1959,7.72,143.1
7762,3086890009,994844.0,149222.0,76.7,100.0,91.0,12000,62280,1,6.0,1926,5.19,277.4
7763,3053370076,990914.0,173681.0,82.6,114.6,86.0,28000,110000,1,6.0,1963,3.93,539.8
7764,4014740047,1017488.0,212064.0,91.4,126.3,64.0,18000,69654,1,6.0,1955,3.87,373.5
7765,4098030024,1042106.0,197717.0,,,70.0,24375,140040,1,12.0,1963,5.75,801.9
7766,4014340029,1017246.0,214166.0,,,80.0,23000,73800,1,6.0,1951,3.21,420.4
7767,3053550001,990685.0,173451.0,,,76.0,20000,80604,1,6.0,1961,4.03,420.5
7768,1007950037,985663.0,209153.0,46.9,90.8,89.0,9656,76651,1,8.0,1901,7.94,346.9
7769,1007950044,985709.0,209237.0,74.8,193.4,73.0,18491,149885,1,8.0,1902,8.11,1047.7
7770,1002830024,986880.0,199327.0,86.9,152.7,45.0,12002,74453,1,8.0,2001,6.2,446.7
7771,1021760036,1001290.0,248860.0,82.2,114.3,72.0,11300,52206,1,6.0,1914,4.62,372.7
7772,1005400030,984202.0,205044.0,,,,8500,54238,1,6.0,1900,6.38,186.0
7773,1002387501,985227.0,201037.0,86.7,222.1,22.0,14006,92529,1,7.0,1912,6.61,659.2
7774,3051540047,993294.0,171899.0,76.2,105.1,67.0,24000,88000,1,6.0,1963,3.67,496.8
7775,4013070023,1012733.0,210459.0,71.3,101.3,,17900,69212,1,6.0,1964,3.87,429.6
7776,1019900001,993875.0,233987.0,12.9,35.4,100.0,15750,148982,1,13.0,1910,9.46,142.5
7777,2043210005,1021730.0,250713.0,106.0,132.9,46.0,16500,69927,2,6.0,1929,4.24,507.4
7778,4013330086,1010666.0,209765.0,63.9,88.6,87.0,12500,54000,1,6.0,1955,4.32,267.5
7779,2024870042,1005913.0,242998.0,121.2,171.6,16.0,26198,99723,1,6.0,1991,3.81,704.9
7780,4015050037,1017252.0,211037.0,97.5,135.3,32.0,22743,89772,1,6.0,1963,3.95,627.7
7781,4015660001,1018916.0,211127.0,78.8,103.2,63.0,15000,69000,1,6.0,1959,4.6,439.2
7782,1009310024,990422.0,208380.0,29.5,92.6,,24688,199517,6,6.0,1921,8.08,237.3
7783,2032630031,1012901.0,261643.0,,,79.0,15500,55800,1,5.0,1926,3.6,378.2
7784,3053280010,991023.0,175199.0,18.5,51.1,100.0,15000,72000,1,6.0,1953,4.8,109.4
7785,3050820055,995459.0,176291.0,,,81.0,25587,52169,1,4.0,1928,2.04,261.1
7786,1011527501,987507.0,220445.0,,,49.0,12553,133892,2,19.0,2004,10.67,670.0
7787,3025380001,994892.0,205717.0,9.8,12.8,,219975,103000,1,1.0,1975,0.47,57.2
7788,1007600063,985902.0,214224.0,65.8,129.7,93.0,9875,122817,1,14.0,1928,12.44,671.8
7789,4050480019,1033439.0,216214.0,108.1,134.3,52.0,16640,65781,1,6.0,1962,3.95,531.0
7790,2033330063,1017433.0,256874.0,119.1,148.3,28.0,17925,61310,1,5.0,1923,3.42,524.7
7791,1012320061,990293.0,226344.0,,,,4973,68072,1,16.0,1923,13.69,
7792,4015090006,1016286.0,210444.0,77.5,107.9,80.0,23000,77358,1,6.0,1926,3.36,454.3
7793,2033180114,1013844.0,256647.0,121.7,173.1,5.0,12150,70800,1,6.0,1941,5.83,652.1
7794,2028260032,1009406.0,248070.0,132.7,167.4,6.0,12000,57400,1,6.0,1935,4.78,567.7
7795,4155620001,1053984.0,158852.0,81.0,121.1,71.0,37000,83900,1,5.0,1931,2.27,411.9
7796,4155630056,1053527.0,158446.0,99.8,138.5,45.0,40325,145398,1,7.0,1931,3.61,840.7
7797,1006090047,984924.0,207777.0,98.2,155.9,15.0,7370,94144,1,16.0,1961,12.77,719.7
7798,1009160055,990719.0,211262.0,91.5,151.2,48.0,7406,61839,1,13.0,1960,8.35,412.1
7799,3013020001,995874.0,181579.0,126.1,176.2,3.0,250325,1435162,7,25.0,1960,5.73,11628.9
7800,2042220005,1027682.0,251386.0,71.3,159.7,,78000,89000,1,2.0,1957,1.14,548.7
7801,1016120001,998089.0,228663.0,80.4,184.4,15.0,84769,532700,1,24.0,1974,6.28,3199.6
7802,1004950002,985171.0,202538.0,,,,5005,54431,1,12.0,1911,10.88,
7803,1011950005,991530.0,224609.0,132.0,191.2,54.0,12771,133229,1,15.0,1923,10.43,1329.2
7804,3060360030,977523.0,165525.0,127.4,152.3,11.0,12221,59100,1,6.0,1934,4.84,510.0
7805,4114310015,1026170.0,182648.0,80.9,126.3,32.0,106150,169000,2,6.0,1966,1.59,957.9
7806,3067390006,996478.0,164788.0,84.8,107.7,81.0,14150,60036,1,6.0,1931,4.24,304.2
7807,3058890058,975608.0,170529.0,8.8,25.4,100.0,24000,108000,1,6.0,1950,4.5,76.1
7808,3067790004,996196.0,161573.0,79.9,106.8,80.0,27475,120000,1,6.0,1933,4.37,563.7
7809,3066810415,993260.0,159500.0,65.3,86.0,93.0,20750,138600,1,6.0,1926,6.68,570.5
7810,3068020041,997224.0,160363.0,103.8,130.5,63.0,15005,69000,1,6.0,1931,4.6,413.2
7811,2030500010,1013700.0,250569.0,31.7,82.4,100.0,13424,54365,3,6.0,2010,4.05,129.6
7812,3058890014,975638.0,170626.0,112.4,138.1,42.0,24000,108000,1,6.0,1950,4.5,694.6
7813,3066120026,992974.0,161752.0,107.8,137.5,53.0,16850,60350,1,6.0,1931,3.58,403.7
7814,3076560061,996916.0,164101.0,75.2,101.2,89.0,19200,75712,1,6.0,1953,3.94,334.8
7815,3068180065,995302.0,159206.0,201.7,234.2,1.0,12800,53500,1,6.0,1955,4.18,609.1
7816,3068020001,997017.0,160880.0,92.6,121.0,71.0,39091,120000,1,6.0,1939,3.07,684.4
7817,3067300059,996379.0,166265.0,83.0,113.8,75.0,16180,67000,1,6.0,1954,4.14,327.4
7818,3053570017,991306.0,173320.0,84.7,112.1,76.0,37500,132200,1,6.0,1941,3.53,695.1
7819,3074410245,998379.0,153983.0,52.7,77.2,98.0,21000,86000,1,6.0,1957,4.1,274.7
7820,3053570045,991376.0,172842.0,100.1,126.9,69.0,14300,51426,1,6.0,1929,3.6,296.8
7821,3088060140,1002869.0,153108.0,87.8,131.9,62.0,72051,153193,1,6.0,1965,2.13,812.0
7822,3088060150,1002826.0,153357.0,82.7,120.7,68.0,53628,157501,2,6.0,1966,2.94,815.3
7823,3053740010,991411.0,172640.0,84.3,122.3,76.0,20000,73026,1,6.0,1962,3.65,369.7
7824,3064940051,992386.0,168716.0,,,66.0,40000,138600,2,6.0,1937,3.47,773.4
7825,3053920001,992511.0,171937.0,112.4,155.7,46.0,19900,80604,1,6.0,1960,4.05,536.0
7826,3065030020,992018.0,168401.0,86.7,120.1,72.0,30000,103980,1,6.0,1958,3.47,535.8
7827,3062860001,985070.0,161070.0,113.6,146.1,49.0,12000,57000,1,6.0,1927,4.75,376.7
7828,1018880043,991689.0,230010.0,,,91.0,12955,119315,1,12.0,1920,9.21,716.8
7829,1020947501,998024.0,241162.0,139.5,171.6,12.0,10492,66483,1,10.0,1913,6.34,726.0
7830,3065030030,992006.0,168215.0,86.6,118.6,68.0,39200,144060,1,6.0,1961,3.68,795.3
7831,3064950001,992631.0,168878.0,77.7,106.6,88.0,35205,123271,1,6.0,1963,3.5,563.6
7832,1011150057,989047.0,220301.0,60.8,167.9,,15801,217283,1,14.0,1923,13.75,1148.7
7833,1012530041,991122.0,228900.0,95.0,131.0,85.0,10067,57600,1,7.0,1910,5.72,361.4
7834,1014740031,995798.0,216215.0,106.7,201.2,48.0,13950,132966,1,20.0,1974,9.53,1063.1
7835,1009050001,989165.0,208695.0,111.1,220.2,23.0,4828,50757,2,11.0,1925,10.51,431.3
7836,1010250044,988985.0,217619.0,136.4,228.9,,9150,88110,1,13.0,1930,9.63,861.4
7837,1015940002,997583.0,230117.0,92.2,157.0,,12500,56643,1,6.0,1910,4.53,449.5
7838,3084700143,1007377.0,162387.0,102.7,239.4,58.0,143000,79500,1,1.0,1991,0.56,457.3
7839,2032560020,1010764.0,256884.0,59.3,85.1,92.0,23240,76362,1,7.0,1998,3.29,261.7
7840,4012800012,1015903.0,212863.0,76.3,100.8,59.0,26500,91000,1,6.0,1939,3.43,555.0
7841,4014430040,1016265.0,213297.0,69.2,96.6,,11500,51872,1,6.0,1936,4.51,275.6
7842,4014430033,1016366.0,213311.0,81.0,104.5,57.0,11500,52422,1,6.0,1936,4.56,306.1
7843,2027180021,1013361.0,240786.0,,,69.0,14148,62890,1,8.0,2010,4.45,320.2
7844,5024507501,938959.0,150140.0,37.4,117.3,69.0,135436,138351,21,2.0,1977,1.02,454.7
7845,4033770014,1007551.0,198961.0,21.1,66.1,44.0,62200,57880,1,1.0,1931,0.93,108.2
7846,2028227501,1009040.0,247682.0,49.1,71.5,100.0,44288,364696,1,8.0,1930,8.23,1428.9
7847,1011630001,988540.0,223160.0,69.8,98.7,89.0,12150,125284,1,13.0,1912,10.31,694.0
7848,2025050040,1005028.0,243439.0,,,73.0,9038,51500,1,6.0,1928,5.7,272.5
7849,1021310013,1002018.0,247045.0,,,,16429,56300,2,5.0,1924,3.43,569.5
7850,2032850028,1016619.0,256095.0,91.9,129.4,36.0,10345,53600,1,6.0,1931,5.18,381.7
7851,3088040042,1002440.0,152488.0,,,100.0,45190,145000,1,6.0,1961,3.21,216.1
7852,3072380049,993388.0,152786.0,,,100.0,20300,67272,1,6.0,1960,3.31,203.9
7853,1009140036,990624.0,210680.0,91.0,185.3,14.0,35396,541505,1,21.0,2002,15.3,3560.2
7854,1014080040,995302.0,220177.0,76.6,108.7,76.0,10715,159929,1,20.0,1966,14.93,1009.8
7855,4097180002,1035157.0,199152.0,83.4,119.6,78.0,78188,174240,1,6.0,1956,2.23,917.5
7856,1011830046,988159.0,223484.0,70.6,99.4,84.0,8646,100056,1,15.0,1927,11.57,555.4
7857,2037940001,1022783.0,242330.0,81.9,121.8,71.0,22784,91656,1,6.0,1928,4.02,637.4
7858,3076740009,997061.0,163089.0,20.6,63.0,100.0,17600,70332,1,6.0,1927,4.0,124.3
7859,1004260029,986375.0,202378.0,72.3,117.7,85.0,10000,81900,1,9.0,1920,8.19,522.3
7860,3020440013,991789.0,192344.0,144.0,222.3,18.0,27500,81625,1,5.0,1930,2.97,749.0
7861,5028770025,960968.0,163126.0,102.5,136.9,62.0,67390,154860,1,6.0,1973,2.3,923.6
7862,4015367501,1016238.0,208968.0,90.0,144.6,2.0,34172,82585,1,3.0,1980,2.42,602.2
7863,2032580222,1012616.0,260426.0,182.7,210.5,1.0,26200,71000,1,5.0,1927,2.71,1066.3
7864,2024530007,1007593.0,243415.0,75.8,108.5,65.0,13454,57022,1,6.0,1927,4.24,283.9
7865,2024530012,1007662.0,243532.0,85.9,132.9,36.0,11578,59590,1,5.0,1927,5.15,329.2
7866,3074127501,995561.0,154222.0,80.7,111.6,65.0,18608,75531,1,7.0,1961,4.06,331.7
7867,2032580177,1012493.0,260442.0,106.8,134.5,27.0,17000,65000,1,5.0,1927,3.82,580.1
7868,2032580190,1012740.0,260559.0,61.1,72.9,94.0,40920,153954,2,6.0,1927,3.76,784.5
7869,2028300005,1008031.0,244011.0,80.5,115.4,55.0,16581,83200,1,6.0,1925,5.02,413.8
7870,2028310020,1007995.0,244230.0,96.0,135.7,36.0,12770,54723,1,6.0,1924,4.29,328.9
7871,2033040020,1013737.0,254998.0,84.5,117.3,63.0,19500,72533,1,5.0,1924,3.72,502.9
7872,1018870022,991690.0,229244.0,64.8,108.6,74.0,7567,98097,1,5.0,1925,12.96,310.0
7873,1004697502,987814.0,206263.0,87.5,154.7,69.0,10512,125097,3,17.0,1964,11.9,807.5
7874,2033260150,1016849.0,259816.0,,,,17500,54775,1,6.0,1954,3.13,
7875,3066370027,993109.0,160859.0,,,17.0,21000,72000,1,6.0,1932,3.43,559.7
7876,2033310020,1017754.0,256551.0,,,,13017,52800,1,5.0,1926,4.06,
7877,1015860021,999891.0,222489.0,84.7,135.0,54.0,30150,254928,1,16.0,1952,8.46,1367.1
7878,1012387501,991466.0,227395.0,66.7,99.9,85.0,17121,170019,1,13.0,1922,9.93,805.7
7879,4032910080,1028397.0,200676.0,90.4,109.5,90.0,10000,52454,1,6.0,1932,5.25,392.7
7880,1018697503,992132.0,229243.0,91.1,117.3,54.0,27753,242126,2,15.0,1923,8.72,2200.4
7881,4032920036,1028675.0,200984.0,73.6,94.5,89.0,21422,98182,1,6.0,1933,4.58,594.5
7882,2023597501,1008534.0,237641.0,48.1,71.2,99.0,61422,246902,1,20.0,2010,4.02,863.6
7883,1006280004,982676.0,208814.0,164.6,305.7,4.0,18625,108600,1,13.0,2003,5.83,1160.6
7884,1008580045,988643.0,210305.0,234.7,379.4,1.0,14355,213567,6,19.0,2010,14.88,3057.7
7885,3050970104,994490.0,175376.0,,,62.0,20000,72000,1,6.0,1956,3.6,481.8
7886,1001887505,981674.0,201765.0,58.6,128.2,72.0,13209,70758,1,7.0,1930,5.36,282.1
7887,1017560039,1001816.0,234218.0,98.4,149.0,27.0,13322,60520,1,7.0,2008,4.54,380.0
7888,1018270053,996291.0,231216.0,79.2,136.1,47.0,15138,54000,1,6.0,2002,3.57,296.4
7889,3029077501,1001064.0,200046.0,116.9,198.8,5.0,20022,68938,1,7.0,2007,3.44,515.5
7890,4050140004,1033382.0,217732.0,225.9,444.7,100.0,25215,101640,1,10.0,1997,4.03,1547.0
7891,1016080069,997484.0,227815.0,,,97.0,20184,98099,1,6.0,1926,4.86,689.4
7892,4020757501,1021138.0,206215.0,107.2,184.2,33.0,25470,162781,1,16.0,1987,6.39,876.6
